0.0026603790886157133,0.002264236062972762,0.0016003346645242335,0.002500948958906441,0.002220946718996378,0.001506595535672885,0.0021852749675178268,0.001991588335802182,0.0014471216173861444,0.0018307326771520157,0.0016529117638792634,0.0013478830293722434,0.0015294355778419095,0.0013288856496527408,0.0011417748809603384,0.0012048160772215452,0.001115146871023753,0.0009322552864932778,0.00221051478382631,0.0008865033698772302
0.00224063359229535,0.0026376925949526263,0.002310717866108809,0.0021810399345306816,0.002585473415593735,0.0022509259459228023,0.0018520720714034198,0.0022010837699458848,0.0020020064801340664,0.0015652865912104573,0.0019025532071423287,0.0016204293397820313,0.0013800808770399232,0.001484961245743783,0.0013547251191707251,0.0011005418849729424,0.0011854758794785382,0.0010857404557284983,0.0025693308639314935,0.0009758645467408076
0.001512719933018636,0.0022115601916803634,0.0026966233543803237,0.0015035239819464958,0.0021831584779485936,0.0025202829216534437,0.001378405004075607,0.001915870636818747,0.002258102680881171,0.001231382144860015,0.001666837130098966,0.0018583017293285838,0.0010311452562274045,0.0013716810371286155,0.0014534966333461972,0.00088389216134836,0.001055515101955907,0.0011717478216114352,0.0021958268152944436,0.0009347314005131492
0.002602404147906993,0.002304708186580416,0.0016061016549771471,0.0026577712993054816,0.002327661031858981,0.0015309461318672273,0.0025055658152617465,0.002281524440225605,0.001575589482066164,0.0022157368907584057,0.001991588335802182,0.0014771579271722704,0.0018231414930631486,0.0016820218813360503,0.0012647188150221493,0.0015111911605886585,0.001383426532560549,0.0011336482660638419,0.001998539799645472,0.0010750432445499473
0.0020901229522509836,0.0025449250572000125,0.0021937205061139664,0.0021873894092002133,0.002627155831415525,0.0023355917568187497,0.002064530915627649,0.0025585125806654994,0.0021873894092002133,0.001915870636818747,0.002188445863939035,0.0019564605648939126,0.0016501125886887954,0.0018091415955396686,0.0016416864267836228,0.0013306238919257372,0.0014550860232506323,0.0013950731430168002,0.0021672189232238796,0.0011971174931012715
0.0014708854660256314,0.0021714809114569966,0.0025276093409510297,0.0015682371811828954,0.002186332443973388,0.002656901467405469,0.001512719933018636,0.0021810399345306816,0.0025294376300442987,0.001378405004075607,0.0019904273981717333,0.0022188642556045554,0.0012028960503804567,0.0016346314460246167,0.0018053045995011447,0.0010266522272021135,0.0013683066629221006,0.0014534966333461972,0.0018694628010262984,0.0010685735173214094
0.002276453252714343,0.001999696027569584,0.0014645861417216125,0.0025303512792090206,0.0022313298832146882,0.0015504494166264033,0.002688897853804399,0.0023326208947850625,0.001598889666789826,0.002556705083032147,0.0021672189232238796,0.0015945468167587466,0.0021926665927665128,0.001989265783016961,0.0015203407365801116,0.001903767732134929,0.001705223279155441,0.0012665451247317007,0.0016584959411505649,0.0013306238919257372
0.0019350778401899052,0.0021905572449066675,0.001960001672886234,0.0021197715672007763,0.0025675309821947103,0.002182099463344467,0.002264236062972762,0.0026603790886157133,0.0023306382162331944,0.0021295627119923763,0.002556705083032147,0.002206328199038447,0.001887917965135202,0.0021958268152944436,0.002011221748535868,0.0016289654620924561,0.0017769134798708039,0.0016444999445748847,0.0018167912769978497,0.001512719933018636
0.0013666163513899592,0.0018940297259106818,0.0022042319247418175,0.0014016849011133754,0.0021197715672007763,0.0025358262613314796,0.0014911744998501576,0.002281524440225605,0.0026603790886157133,0.0014503126281348825,0.002149011176960069,0.0025257797284485594,0.0013007579018723,0.0019422315719444191,0.002245785665301881,0.001253705088769831,0.0016444999445748847,0.0018731683800857098,0.0016218551467800818,0.0012628898642242797
0.0018167912769978497,0.0016557062067262048,0.0012610582608467422,0.002251952594070105,0.001964713222167367,0.001400034888886203,0.002504643124817915,0.0021842169790910037,0.0015593686623056183,0.002688038094276808,0.0023256741249396053,0.001601778358696515,0.002506488166044051,0.002234435423873043,0.001562330428815247,0.0021725451021170354,0.002014666607038371,0.001512719933018636,0.0013649239465903565,0.001680647118636942
